Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
5471.0,CA/2017/158547,,, Standard Class ,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011.0,East,OFF-AP-10003842,Office Supplies,,,
5472.0,CA-2018-116946,,,Standard Class,TS-21505,Tony Sayre,,United States,Parker,Colorado,80134.0,West,,500,Furnishings,OIC Stacking Trays,13.36
,CA-2018-116946,19/12/2018, 23/12/2018 ,Standard Class,TS-21505,Tony Sayre,Consumer,Unitew States,Parker,Colorado,80134.0,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256
5474.0,CA/2018/116946,19/12/2018,,Standard Class,Tl-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134.0,West,,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018
33212.312371212516,, 26/12/2018 ,26/12/2018,Same Day,YC-21895,Yoseph Carroll,corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-ST-10004459,500,Storage,,750.68
,CA-2018-169691,15/06/2018,18/06/2018,First rlass,Dp-13240,Dean perceu,Home Office,UNITED STATES,Maple Grove,Misnesota,55369.0,,OFF-LA-10002312,Office Supplies,Labels,Avery 490,
5477.0,CA-2018-169691,,,First Class,Dp-13240,Dean percer,Home Ofwice,United States,Maple Grove,Minnesota,55369.0,Central,OFF-ST-10001291,OFFICE SUPCLIES,Stwrage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55
5478.0,CA-2018-169691,,18/06/2018,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369.0,Central,OFF-PA-10003022,500,Paper,Xerox 1992,17.94
5479.0,CA-2017-121356,20/11/2017,24/11/2017,Standard Class,SJ-20500,Shirley Jackson,,United States,Newark,,19711.0,east,OFF-BI-10002133,Office Supplies,,"wilson jones elliptical ring 3 1/2"" capacity binders, 800 sheets",128.4
5480.0,CA-2015-101770,31/03/2015,,Standard Class,KB-16240,Karen Bern,,,Miami,Florida,33180.0,South,OFF-BI-10001097,Office Supplies,,Avery Hole Reinforcements,1.869
5481.0,CA-2018-105487,08/10/2018,,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,CALIFORNIA,92105.0,,TEC/PH/10001336,Technology,Phones,Digium D40 VoIP phone,103.192
5482.0,CA-2018-105487,,14/10/2018,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,Californaa,92105.0,,TEC-AC-10002305,TECHNOLOGY,,KeyTronic E0q601U1 - Keyboard - Beige,36.0
5483.0,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,Chris Selesnick,corporate,United States,San Diego,California,92105.0,West,TEC-AC-10003610,Technology,Accessories,,239.96
5484.0,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,, Corporate ,United States,San Diego,California,92105.0,West,OFF-ST-10002301,Office Supplies,STORAGE,Tennsco Commercial Shelving,40.68
,CA-2018-148999,30/01/2018,04/02/2018,Standard Class,EB-13870,Emily Burns,Consumer,United States,Mbami,,33142.0,Souuh,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136
,CA-2015-107573,12/12/2015,17/12/2015,Standard Class,PB-19150,Philip Brown, jonsumer ,United Smates,Miami,Floaida,33178.0,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472
5487.0,CA-2016-156608,24/10/2016,,Standard Class,MT-18070,Michelle Tran,Home Offbce,United States,San Antonio,Texas,,Central,OFF-BI-10004140,Office Supplies,Bunders,Avery Nsn-Stick Binders,3.592
,,01/04/2018,04/04/2018,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband idhone 5s,23.976
,CA-2018-134495,,04/04/2018,Second Class,,Barry Französisch,Corporate,united states,Jacksonville,Florida,32216.0,South,OFF-LA-10000262,,Labels,Avery 494,6.264
5490.0,,01/04/2018,04/04/2018,Second Class,BF-1102g,Barry Franzörisch,Corporate,United States,Jacksonville,Florida,32216.0,South,OdF-AP-10002222,Offixe Supplies,Appliances,Staple holder,20.808
5491.0,CA-2018-134495,01/04/2018,04/04/2018,Second Class,BF-11020,Barry Französisch,Corporate,United States,JACKSONVILLE,Florida,,South,FUR-CH-10003774,Furniture,Chaurs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352
5492.0,CA-2018-164098,26/01/2018,,First Class,,Claire Gute,consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16
5493.0,,28/11/2015,28/11/201s,Same Day,,Duane Huffman,,united states,,California,94122.0,West,OFF-SU-10001225,,Supplies,Staple remover,7.36
5494.0,CA-2015-105249,28/11/2015,28/11/2015,Same Day,DH-13675,DUANE HUFFMAN,,United States,San Francisco,,,West,OFF/LA/10002043,Office Supplies,Labels,Avery 489,41.4
5495.0,CA-2015-K05249,28/11/2015,28/11/2015,Same Day,DH-13675,duane huffman,Home Office,UNITED STATES,san francisco,Calizornia,94122.0,West,FUR-BO-w0000330,Furniture,BOOKCASES,"SAUDER CAMDEN COUNTY BARRISTER BOOKCASE, PLANKED CHERRY FINISH",411.332
,CA-2016-113523,04/09/2016,08/09/2016,Standard Class,,Shaun Chance,Corporate,,Philadelphia,Pennsylvdnia,19140.0,East,OFF-BI-10001249,Office Supplies,Bindtrs,,7.656
,CA-2018-117821,12/06/2018,16/06/2018,Standard Class,HG-15025,Hunter Glantz,Consumer,GNITED STATES,Marion,Ohio,43302.0,East,TEC-AC-10004469,Technology,Accessories,Microsoft SculptxComfort Mouse,63.92
5498.0,CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055,Michelle Moray,CONSUMER,USITED STATES,New York City,New York,10024.0,East,OFF-AR-10001177,Office Supplies,,Newell 349,6.56
5499.0,CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055,Michelle Moray, Consumer ,United States,New York City,New York,10024.0,east,OFF-LA-10000634,500,Labels,Avery 509,7.83
5500.0,ca-2018-164378,15/07/2018,18/07/2018,Secznd Class,MM-18055,Michelle Moray,Consumer,United States,New YorkqCity,New York,10024.0,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,
,CA-2018-164378,15/07/2018,18/07/2018,secord class,MM-18055,michelle moray,Consumer,United States,New York City,New York,10024.0,East,FUR-CH-10002084,Furniture,Chairs,HON MOBIUS OPERATOR'S CHAIR,
5502.0,CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-1805b,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10004519,effice Supplies,,Spiral Phone Message Books with Labels by Adams,8.96
5503.0,CA-2018-127782,02/11/2018,,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,,500,Furnishings,Eldon Image Series Black Desk Accessories,3.312
5504.0,CA-2018-127782,02/11/2018,06/11/2018,Standard Class,TH-21115,Thea Hudgings,corporate,United States,Philadelpfia,Pennsylvania,19140.0,,OFa-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,
5505.0,CA-2018-127782,02/11/2018,06/11/2018,Standard Class,TH-21115,Thea Hudgings, Corporate ,United States,,Pennsylvania,375219.4971618363,East,off-en-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856
5506.0,CA-2018-127782,,06/11/2018,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,,Technology,Phones,Wilson Electronics mB Pro Signal Booster,859.2
5507.0,US-2017-162026,08/10/2017,08/10/2017,Same Day,JE-15745,Joel Eaton,Consumer,United States,,California,90036.0,WEST,OFF-PA-10000167,500,Paler,Xerox 1925,61.96
5508.0,CA-2017-150000,08/04/2017,14/04/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,vnited States,Smyrna,Georgia,,,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92
5509.0,CA-2016-168529,,12/10/2016,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",6662.715696045453
33212.312371212516,US-2018-152569,15/05/2018,20/05/2018,Standard Class,JD-16015,Jby Daniels,Consumer,United States,Chicago,Illinois,60653.0,Centran,zFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704
5511.0,US-2018-152569,15/05/2018,20c05/2018,Standard Class,JD-16015,Joy janiels,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002185,Technology,,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12
5512.0,,24/02/2015,02/03/2015,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896
5513.0,US-2015-137680,24/02/2015,02/03/2015,Standard Class,JH-15430,,Consumer,,Medford,Oregon,97504.0,West,OFF-PA-10000069,Office Supplies,zaper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776
5514.0,CA-2016-103177,30/05/2016,01/06/2016,Fprst Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,east,,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97
5515.0,CA-2016-10317v,30/05/2016,01/06/2016,First Class,EN-13780,,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10004540,Office Supplies,qppliances,,160.32
5516.0,rA-2016-103177,30/05/2016,01/06/2016,First Class,,Edward Nazzal,Consumer,United States,New York City,New York,,East,TEC-PH-10001527,500,Phones,Plantronics MX500i Earset,128.85
,US-2017-138408,18/11/2017,21/11/2017,Second Class, KC-16255 ,Karen Carlislv,Corporate,united states,Huntsvilxe,ALABAMA,35810.0,South,,Technology,Accessories,,6662.715696045453
5518.0,CA-2018-117667,04/12/2018,09/12/2018,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-Cn-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96
5519.0,CA-2018-117667,04/12l2018,09/12/2018,Standard Class,MS-1798t,Michael Stewart,Corporate,United States,Philadelphga,Pennsylvanio,19134.0,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768
5520.0,kA-2018-117667,04/12/2018,09/12/2018,Standard Class,MS-17980,Michael Stewart, Corporate ,United States,Philadelihia,pennsylvania,19134.0,East,OFF-AR-10000716,,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392
5521.0,CA-2018-117667,04/12/2018,09/12/2018,Standard Class,ms-17980,Michael Stewart,Czrporate,United States,Philadelphia,Pennsylvania,,Eost,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92
5522.0,CA-2018-117667,04/12/2018,09/12/2018,Standwrd Class,lS-17980,,Corporate,wnited States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10000580,Tezhnology,ACCESSORIES,Logitech G13 Programmable Gameboard with LCD Display,255.968
5523.0,CA-2017-110982,05/Q6/2017,07/06/2017,first class,CK-12205,Chloris Kastensmidt,Consumer,United States,santa clara,California,95051.0,West,OFF-BI-10000829,Office Supplies,Bindprs,AVERY NON-STICK BINDERS,21.552
5524.0,CA-2017-110982,05/06/2017,,First Class,,Chloris Kastensmidt,Consumer,United States,santa clara,California,,West,OFF-AP-10004859,500,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24
5525.0,,10/12/2017,12/12/2017,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,california,90805.0,wost,OFF-PA-10s00575,Office Supplies,Paprr,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28
5526.0,CA-2018-154501,30/04/2018,05/05/2018,Standard Class,,Erin Ashbrook,Corporate,United States, Los Angeles ,,90008.0,West,OFF-AR-10002804,Office Supplies,ert,Faber Castell Col-Erase Pencils,9.78
,CA-2018-166933,24/04/2018,28/04/2018,Standard Class,MG-1789s,Michael Granlund,Home Office,United States,Santa Barbara,California,93101.0,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,
5528.0,,08/05/2016,10/05/2016,First Class,AB/10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94
5529.0,CA-2016-137106,31/03/2016,04/04/2016,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,32216.0,SOUTH,TEC/PH/10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96
5530.0,,06/08/2018,,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104.0,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296
5531.0,CA-2018-160885,02/12/2018,06/12/2018,Standard Class,JK-16h90,Juliana Krohn,, United States ,mmaha,Nebraska,68104.0, Central ,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,
5532.0,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10001109,Technology,Accessories,,179.94
5533.0,US-2017-167472,06/06/2q17,07/06/2017,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85
5534.0,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Clytie Kelty,Consumer,UNITED STATES,,Arkansas,72209.0,South,tec-ac-10003174,500,,Plantronics S12 Corded Telephone Headset System,323.37
5535.0,US-2017-167472,06/06/2017,,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,6662.715696045453
5536.0,US-2017-167472,06/06/2017,,First Cyass,CK-1259v, Clytie Kelty ,Consumer,United States,Liftle Rock,Arkansas,72209.0,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Bindurs,64.14
5537.0,,06/06/2017,07/06/2017,First Class,CK-12595,Clytie Kelty,Consumer,United States,,Arkansas,,South,OFF-BI-10000591,Office Supplies,Binders,Avery Bindqr Labels,11.67
5538.0,US-2017-167472,06/06/2017,07/06/2017,First Class,ck-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001534,,Paper, Xerox 230 ,12.96
5539.0,,13/04/2016,20h04/2016,Standard Class,SS-20590,Sonia Sunley,Consumee,United States,Norfolk, Nebraska ,68701.0,Central,OFF-BI-10002071,,Binders,,17.43
5540.0,US-2018-150595,22t05/2018,26/05/2018,Standard Class,LE-16810,Laurel Elliston,Consumpr,United States,Chicago,Illinois,60653.0,Ceqtral,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986
5541.0,US-2018-150595,22/05/2018,26/05/2018,Standard Class,LE-1681j,Laurel Elliston,Consumer,,Chicago,Illinois,60653.0, Central ,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592
5542.0,,22/05/2018,26/05/2018,,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344
5543.0,CA-2017-134936,19/12/2017,25/12/2017,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,,West,FUR-TA-10001086,Furniture,,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97
5544.0,CA-2017-134936,19/12/2017, 25/12/2017 ,Standard Class,ES-14080,,Corporate,Uvited States,Tucson,ARIZONA,85705.0,West,OFF-BI-10000174,Offmce Supplies,Binders,"Wilson Jones Clip &zCarry Folder Binder Tool for Ring Binders, Clear",10.44
5545.0,CA-2017-134936,19/12/2017,25/12/2017,Standard Class,ES-14080,,Corporate,United States,,Arizona,85705.0,West,OFF-BI-1000m103,OFFICE SUPPLIES,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214
5546.0,CA-2018-102967,22/09/2018,,Standarc Class,MG/17890,Michael Granlund,Home Office,,Concord,New Hampshire,3301.0,,OFF-ST-10001590,OFFICE SUPPLIES,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4
5547.0,CA-2018-151008,07/09/2018,08/09/q018,First Clasi,JM-16195,Justin MacKendrick,Consumer,,DRAPER,Utah,,West,FUR-FU-10002396,Furniture,Furnishings,,25.16
5548.0,CA-2018-151008,07/09/2018,08/09/2018,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56
5549.0,CA-2015-159800,28/11/2015,01/12/2015,,SG-20u70,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,Wesw,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,
5550.0,CA-2015-159800,28/11/2015,01/12/2015,FIRST CLASS,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,,Technology,,Micropad Numeric Keypads,139.93
5551.0,,12/11/2015,16/11/2015,Standard Class,DB-12970,Darren Budd,,United States,Houston,Texas,,Central,OFF-AR-10003183,500,Art,,2.672
5552.0,US-2015-159618,12/11/2l15,16/11/2015,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,,,Central,OFF-SU-10000432,Office Supplies,supplies,Acco Side-Punched Conventional Columnar Pads,16.656
5553.0,US-2015-159618,12/11/2015,16/11/2015,Standard Class,DB-12970,Darren Budd,Corporate,United States,Hotston,Texas,77036.0,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512
5554.0,US-2015-159618,12/11/2015,16/11/2015,Standkrd Class,DB-12970,,morporate,United States,, Texas ,77036.0,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.288
5555.0,US-2015-159618,12/11/2015,16/11/2015,Standard Class,DB-12970,Darren Bodd,Corporate,United States,Houston,Texas,77036.0,Centzal,FUR-BO-10004467,500,Bookcases, Bestar Classic Bookcase ,67.9932
,CA-2018-116113,02/10/2018,06/10/2018,Second Class,,Jane Waco,Corporate,United States,Montgomery,,36116.0,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16
5557.0,,14/y2/2016,18/12/2016,Standard Class,KD-16495,Keith Dawkins,corporate,,Jackson,Mississippi,,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16
5558.0,CA-2016-125066,,18/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-AR-10003582,Office Supplies,mrt,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3
5559.0,US-2016-114741,06/12/2016,10/12/2016,,,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,,OFF-PA-10000048,Office Supplies,Paper, Xerox 20 ,6.48
5560.0,US-2016-114741,06/12/2016,10/12/2016,Standard Class,,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,6662.715696045453
5561.0,US-2016-114741,06/12/2016,10/12/2016,Standard Class,IL-15100,Ivan Liston,,United States,North Las Vegzs,Nevada,89031.0,West,OFF-LA-10004853,Office Supplies,Labuls,Avery 483,14.94
5562.0,CA-2018-133263,31/03/2018,02/04/2018,Second Class,JE/15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.54
5563.0,CA-2018-133263,31/03/2018,0r/04/2018,Second Class,JE-15610,JIM EPP,Corporate,United States,Atlanta,georgia,30318.0,South,TEC-CO-10001449,Technology,,Hewlett Packard LaserJet 3310 Copier,2999.95
5564.0,CA-2018-133263, 31/03/2018 ,02/04/2018,Second Class,JE-15610,Jim Epp,,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10000474,Office Supplies, Binders ,,
5565.0,CA-2018-157966,13/03/2018,13/03/2018,,,Stephanie Ulvright,Home Office,,Chicago,ILLINOIS,60610.0,,OFF-AR-10000799,Office Supplies,art,Col-Erase Pencils with Erasers,19.456
5566.0,CA-2018-157966,y3/03/2018,13/03/2018,Same Day,SU-20665,STEPHANIE ULPRIGHT,Home Office,United States,Chicago,Illinois,60610.0,Central,qEC-MA-10002109,Tecenology,Machines,,209.986
5567.0,CA-2018-157966,13/03/2018,,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10l03338,Office Supplies,Art," Eberhard Faber 3 1/2"" Golf Pencils ",29.76
5568.0,CA-2018-157966,13/03/2018,13/03/2018,Saqe Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,,60610.0,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768
5569.0,CA-2018-157966,13/03/2018,13/03/2018,,SU-20665,Sterhanie Ulpright,,United States,Chicago,Illinois,375219.4971618363,Ceotral,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,
5570.0,CA-2018-157966, 13/03/2018 ,13/03/2018,Same Day,SU-2c665,Stephanie Ulpright,home office,United States,Chicago,Illimois,,Central,OFF-PA-10001934,Office Supplies,Pvper,Xerox 1993,15.552
5571.0,CA-2018-157966,13/03/f018,13/03/2018,Same Day,SU-20665,,Home Office,United States,Chicago,,60610.0,Central,TEC-PH-10001527,Technology, Phones ,Plantronics MX500i Earset,34.36
5572.0,,,,Standard Class,EA-14035,Efin Ashbrook,,United States,Columbus,Ohio,43229.0,,OFF-PA-10001033,Office Supplies, Paper ,Xerox 1893,98.376
,CA-2015-151g62,05/12/2015,09/12/2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Colusbus,Ohio,43229.0,East,,Office Supplies,Binders,Large Capacity Hanging Post Binders,6662.715696045453
5574.0,CA-2015-151162,,,Standard Class,EA-14035,Erin Ashbrook,,United States,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472
33212.312371212516,CA-2015-151j62,05/12/2015,09/12/2015,Standard Class,EA-14035,Erin Ashbrook,,United States,COLUMBUS,Ohio,43229.0,EAST,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738
5576.0,CA-2015-151162,05/12/2015,,Standard Class,EA-14035,Erin Ashbrook,Corporate,,Columbus,Ohio,43229.0,East,TEC/PH/10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94
5577.0,CA-2017-136686,12/12/2017,16/12/2017,Standard Class,,Roy Französisch,,,pasadena,California,91104.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64
5578.0,CA-2017-136686,12/12/2017,16/12/2017,Standard Class,RF-19840,Roy Französisch,,United States,,California,91104.0,West,OFF-AP-10002350,OFFICE SUPPLIES,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52
,CA-2018-137498, 09/09/2018 ,,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-Av-10003829,Office Supplies,Art,,6.56
5580.0,CA-20j8-137498,,14/09/2018,Second Class,LC/17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,fur-ch-10003a33,Furniture,,Novimex Fabric Task Chair,243.92
5581.0,CA-2018-137498,09/09/2018,,Second Class,LCr17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000143,,Paper,Astroparche Fine Business Paper,47.52
5582.0,,04/10/2018,08/10/2018,,PS-18970,Paul Stevenson,Home Office,United btates,Clinton,Maryland,20735.0,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98
5583.0,CA-2017-161n58,09/05/2017,13/05/2017,Standard Class,PS-18970,Paul Stevenson,HomeoOffice,unitedastates, New York City ,New York,10024.0,East,OFF-AR-10000462,Office Supplies,Art,sanford pocket accent highlighters,8.0
5584.0, CA-2015-116673 ,15/12/2015,19/12/2015,,JO-15280,,Consumer,,San Diego,,92037.0,West,fur-fu-10003829,Furniture,Furnishings,Stackable Trayg,6.16
5585.0,CA-2018-105333,30/11/201i,04/12/2018,Standard Class,VP-21730,Victor Preis,Home Offife,United States,New York City,New Yrrk,10011.0,East,aFF-ST-10002182,Office Supplies,,"Iris 3-Drawer Stacking Bin, Black",83.56
5586.0,CA-2018-105333,30/11/2018,04/12/2018,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011.0,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,
5587.0,, 30/11/2018 ,04/12/2018,Standard Class,,Victor Preis,Home Office,United States,New York City,New York,10011.0,East,,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49
5588.0,CA-2016-149993,19/03/2016,20/03/2016,First Class,GA-14725,Guy Armstrong,Consumer,United States,Lancaster,CALIFORNIA,93534.0,West,OFF-FA-10001561,Office Supplies,fasteners,Stockwell Push Pins,
5589.0,CA-2015-168158,19/07/2015,24/07/2015,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,59405.0,west,OFF-BI-10001759,xffice Supplies,Binders,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", daak blue",6.096
5590.0,CA-2017-115224,08/12/2017,11/12/2017,Second Class,DB-13615,Doug Bickford,Consumer,,San Francisco,California,94110.0,West,,Office Supplies,Storage,,34.05
5591.0, CA-2017-115224 ,08/12/2017,11/12/2017,Second Class,DB-13615,moug Bickford,Consumer,United States,,California,94110.0,qest,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,6662.715696045453
,CA-2015-164742,,18/10/2015,Second Class,ML-17395,Marina Lichtenstein,,United Soates,Lakewood,New Jersey,8701.0,East,FUR-CH-10002880,500,Chairs,,245.98
5593.0,CA-2015-164742,13/10/2015,18/10/2015,Second Class,ML-17395,Marina Lichtenstein,Corparate,United States,Lakewood,New Jersey,8701.0,East,OFF-BI-10004738,500,Binderr,,18.94
5594.0,US-2018-108014,19/11/2018,25/11/2018,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Cleveland, Ohio ,,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.913
5595.0,CA-2018-160325,24/09/2018,24/09/2018,Same yay,BP-11095,Bart Pistole, Corpoiate ,United States,Lawrence,Massychusetts,1841.0,Efst,TEC-PH-10000984,Tejhnology,Phones,Panasonic KX-TG9471B,391.98
5596.0,CA-2018-160325,24/09/2018,24/09/2018,Same Day,BP-11095,,Corporate,,Lawrence,,1841.0,East,tec-ph-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85
